Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness
패션의류,50000000,로엠자켓,9160.0,62.9,높음
패션의류,50000000,카고팬츠,27480.0,150.8,높음
패션의류,50000000,여성잠옷,13210.0,373.7,높음
패션의류,50000000,듀엘블라우스,4170.0,11.600000000000001,높음
패션의류,50000000,부클자켓,4430.0,18.4,높음
패션의류,50000000,제시뉴욕원피스,3710.0,33.4,높음
패션의류,50000000,bcbg,23390.0,205.10000000000002,높음
패션의류,50000000,point,10320.0,10.1,높음
패션의류,50000000,에고이스트자켓,6800.0,51.0,높음
패션의류,50000000,지이크정장,11340.0,61.2,중간
패션의류,50000000,빠니깔레,13500.0,155.10000000000002,높음
패션의류,50000000,bcbg원피스,4670.0,44.9,높음
패션의류,50000000,청치마,24070.0,138.4,높음
패션의류,50000000,웨딩드레스,32600.0,274.7,중간
패션의류,50000000,숲코트,3830.0,80.1,높음
패션의류,50000000,맥코트,12760.0,102.1,높음
패션의류,50000000,캐시미어니트,9260.0,73.7,중간
패션의류,50000000,블루종,36940.0,67.0,높음
패션의류,50000000,치마바지,19010.0,99.8,높음
패션의류,50000000,남성코트,4670.0,39.599999999999994,중간
패션의류,50000000,듀엘니트,4300.0,11.100000000000001,높음
패션의류,50000000,나이키바지,22590.0,167.1,높음
패션의류,50000000,여성트레이닝세트,14240.0,171.0,중간
패션의류,50000000,유니클로경량패딩,25310.0,573.4,중간
패션의류,50000000,나이키후드집업,33430.0,299.3,중간
패션의류,50000000,여성니트조끼,7740.0,82.0,중간
패션의류,50000000,케이프코트,5510.0,27.3,높음
패션의류,50000000,스노우피크,208600.0,2096.3,중간
패션의류,50000000,로엠트위드자켓,8240.0,50.699999999999996,높음
패션의류,50000000,남성가디건,9430.0,92.5,높음
패션의류,50000000,니트뷔스티에,8030.0,17.6,높음
패션의류,50000000,bcbg패딩,4400.0,94.8,높음
패션의류,50000000,막스마라패딩,7260.0,59.9,중간
패션의류,50000000,게스패딩,5930.0,112.5,높음
패션의류,50000000,하성민기업,20280.0,271.1,중간
패션의류,50000000,크롭니트,8710.0,22.900000000000002,높음
패션의류,50000000,rounda'round,70.0,0.0,낮음
패션의류,50000000,여성봄점퍼,27100.0,239.9,중간
패션의류,50000000,나이스클랍자켓,4630.0,2.3,높음
패션의류,50000000,프라다패딩,12880.0,165.6,중간
패션의류,50000000,남성드로즈,6150.0,98.4,중간
패션의류,50000000,위생팬티,10500.0,308.0,중간
패션의류,50000000,주크,18100.0,13.200000000000001,높음
패션의류,50000000,무스탕,15140.0,27.0,높음
패션의류,50000000,쉬즈미스블라우스,5910.0,58.3,높음
패션의류,50000000,여성정장,17940.0,374.8,중간
패션의류,50000000,남자바람막이,23970.0,178.9,중간
패션의류,50000000,심리스팬티,20110.0,305.59999999999997,중간
패션의류,50000000,남자가죽자켓,11530.0,129.8,높음
패션의류,50000000,머슬핏반팔,18340.0,470.3,중간
패션의류,50000000,엄브로,144300.0,364.90000000000003,중간
패션의류,50000000,라코스테원피스,13360.0,103.60000000000001,높음
패션의류,50000000,보브패딩,2780.0,15.0,중간
패션의류,50000000,라운드니트,4170.0,24.1,높음
패션의류,50000000,경량패딩조끼,12840.0,101.5,중간
패션의류,50000000,여성정장세트,9600.0,197.20000000000002,중간
패션의류,50000000,경량패딩남성,9910.0,144.6,중간
패션의류,50000000,아디다스맨투맨,15630.0,120.1,높음
패션의류,50000000,여성속옷,15660.0,813.0,높음
패션의류,50000000,리바이스청자켓,14450.0,152.0,높음
패션의류,50000000,보브코트,2730.0,28.6,높음
패션의류,50000000,스파오잠옷,28240.0,244.79999999999998,중간
