Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness,2024-02-29,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29
생활/건강,50000008,인감도장,48500.0,828.2,높음,59.46866,27.11171,26.97547,30.92643,73.50136,70.98092,72.00272,69.82288,55.48365,31.09673,30.48365,72.85422,68.93732,68.42643,68.90326,61.78474,27.38419,30.44959,71.18528,71.04904,68.15395,66.62125,53.67847,25.98773,28.40599,67.64305,65.59945,63.79427,63.38555,49.45504
생활/건강,50000008,택배박스,32400.0,1289.0,중간,70.0,47.1812,46.84563,63.8255,100.0,87.651,91.07382,80.60402,71.07382,43.22147,48.72483,84.22818,85.43624,86.24161,84.36241,74.56375,45.83892,56.04026,92.61744,90.60402,81.34228,86.10738,70.20134,46.7114,48.99328,86.30872,77.31543,83.08724,75.77181,63.89261
생활/건강,50000008,포카바인더,23770.0,415.6,높음,73.22147,70.26845,68.5906,59.66442,42.21476,45.63758,48.92617,44.89932,41.34228,60.93959,63.69127,47.98657,39.66442,51.27516,48.05369,49.79865,64.7651,64.69798,51.07382,44.83221,48.18791,44.09395,44.7651,58.65771,68.32214,49.12751,47.04697,44.2953,45.97315,44.02684
생활/건강,50000008,압축팩,12450.0,305.0,높음,24.63087,25.10067,27.24832,29.79865,26.10738,25.43624,26.91275,22.81879,19.93288,21.54362,28.38926,29.86577,23.55704,28.18791,25.83892,21.27516,24.49664,31.67785,31.81208,29.32885,26.44295,25.10067,21.20805,26.30872,30.93959,36.04026,30.40268,32.34899,34.16107,22.28187
생활/건강,50000008,보온병,28100.0,334.40000000000003,중간,63.28859,61.27516,70.33557,86.10738,88.99328,91.27516,78.79194,69.79865,61.47651,56.44295,65.90604,65.50335,60.20134,59.39597,57.91946,48.52348,49.39597,57.1812,59.5302,56.7114,57.24832,53.69127,50.73825,48.72483,60.0,56.10738,54.83221,56.57718,56.17449,48.79194
생활/건강,50000008,가정용혈압계,9970.0,285.3,높음,20.20134,16.17449,20.06711,15.23489,23.89261,28.72483,23.62416,23.75838,24.36241,15.97315,16.10738,23.22147,26.30872,28.72483,26.44295,23.42281,19.5302,13.95973,23.75838,23.8255,24.49664,22.21476,23.89261,20.60402,13.8255,28.05369,27.71812,23.55704,23.02013,21.47651
생활/건강,50000008,목마사지기,28230.0,832.5,높음,20.55063,20.84562,20.99311,24.60668,19.46902,22.17305,20.84562,24.5821,20.77187,22.07472,24.09046,22.98426,26.72074,22.88593,24.80334,21.33726,21.92723,24.11504,26.72074,22.64011,26.27826,21.9764,21.23893,21.8289,22.39429,24.72959,23.00884,22.9351,23.59882,21.80432
생활/건강,50000008,작업복,43400.0,1065.2,높음,27.90068,24.38544,23.32841,26.05703,35.64405,37.6352,38.34808,39.60176,34.16912,27.48279,31.1701,36.70108,39.38053,39.62635,39.06096,39.65093,30.03933,34.48869,43.23992,40.9292,35.93903,36.529,34.43952,28.1465,34.83284,39.77384,37.51229,36.60275,38.91347,31.48967
생활/건강,50000008,테라리움,49800.0,730.3000000000001,중간,27.6057,26.81907,31.88298,31.24385,27.85152,29.76892,30.60471,30.01474,34.29203,33.84955,35.52114,54.2527,60.10324,44.44444,43.04326,36.03736,32.91543,32.98918,40.6588,40.14257,38.05309,33.84955,32.35004,32.03048,46.01769,39.20845,37.31563,100.0,47.32055,38.79056
생활/건강,50000008,일산화탄소경보기,14780.0,73.69999999999999,높음,13.15142,19.27236,16.76499,16.98623,14.72468,15.60963,13.8643,13.61848,12.19272,11.67649,11.40609,14.42969,13.76597,11.97148,10.00491,9.75909,9.1937,9.83284,12.19272,12.46312,10.05408,11.35693,9.95575,8.16125,9.02163,10.27531,11.45526,9.85742,10.39823,9.98033
생활/건강,50000008,욕실코너선반,6440.0,137.8,높음,5.30973,4.86725,6.09636,7.30088,6.41592,6.1701,4.84267,5.43264,4.86725,4.99016,5.53097,5.53097,5.80137,5.50639,5.08849,4.30186,4.17895,4.71976,5.16224,5.28515,5.28515,4.40019,3.26941,3.61356,4.57227,5.6293,5.65388,5.26057,6.02261,5.43264
생활/건강,50000008,강아지유모차,24760.0,432.4,중간,43.37508,41.13381,49.04416,56.36123,43.63876,49.76928,45.02307,50.42847,48.71456,51.02175,56.16348,47.46209,47.00065,47.98945,52.73566,60.38233,63.94199,71.91825,57.41595,55.8998,53.92221,52.93342,50.88991,66.24917,75.34607,56.82267,49.5056,51.81278,44.75939,45.22083
생활/건강,50000008,은나노스텝시즌3주방세제,0.0,0.0,중간,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활/건강,50000008,목욕바구니,10760.0,125.6,중간,28.47725,29.13645,32.43243,34.21226,31.31179,26.30191,26.23599,27.48846,20.10547,21.88529,27.6203,24.52208,23.86288,23.33553,22.08305,16.94133,19.77587,23.40145,22.28081,24.588,17.93012,22.61041,18.12788,17.13909,21.5557,19.97363,22.21489,23.00593,20.8965,17.60052
생활/건강,50000008,다마스쿠스칼,4010.0,120.0,중간,18.1938,67.56756,13.11799,9.49241,6.85563,5.86684,5.14172,15.42518,15.88661,6.32827,8.1081,5.33948,6.26235,16.61173,7.97626,6.59195,4.7462,4.87804,3.0323,4.7462,3.49373,7.51483,4.41661,6.46011,4.87804,4.21885,3.69149,1.77982,2.90046,2.63678
생활/건강,50000008,워셔액,29050.0,222.2,높음,50.09887,48.97824,52.47198,69.01779,74.7528,67.96308,61.76664,70.46802,63.08503,52.07646,51.15359,59.19578,65.39222,63.15095,52.80158,46.67106,43.04548,49.90112,56.95451,100.0,99.60448,81.34475,63.34871,62.16216,58.53658,70.7317,56.03164,47.72577,45.61634,49.43968
생활/건강,50000008,만년도장,23350.0,435.8,높음,73.78559,46.90117,44.63986,54.77386,74.87437,100.0,90.45226,89.53098,86.76716,53.09882,43.71859,83.83584,77.13567,80.15075,79.48073,69.26298,43.13232,32.99832,66.2479,76.54941,71.94304,73.19932,62.3953,31.90954,27.13567,58.96147,68.84422,62.64656,82.1608,58.12395
생활/건강,50000008,벳플러스새밀린영양제,0.0,0.0,중간,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활/건강,50000008,타공판,28360.0,564.7,높음,79.64824,67.42043,68.42546,90.0335,97.15242,91.20603,83.66834,81.90954,78.05695,65.15912,75.12562,90.0335,84.67336,87.60469,79.73199,74.2881,55.27638,66.91792,82.24455,86.43216,79.56448,78.3082,75.12562,54.85762,58.0402,84.42211,81.90954,74.62311,75.79564,69.43048
생활/건강,50000008,킨토텀블러,21030.0,262.6,중간,68.3417,60.38525,67.00167,75.62814,70.93802,88.02345,82.74706,66.33165,55.19262,53.51758,62.64656,57.87269,61.80904,60.72026,52.42881,46.39865,49.07872,55.69514,56.19765,53.26633,46.48241,48.91122,48.57621,42.37855,52.84757,51.17252,48.99497,55.10887,57.28643,45.89614
생활/건강,50000008,퍼실세제,22170.0,357.8,중간,51.92629,72.1943,63.90284,84.33835,71.18927,65.15912,94.47236,57.11892,53.93634,57.53768,64.65661,69.43048,62.73031,64.1541,56.36515,60.3015,53.35008,60.55276,60.80402,59.29648,56.86767,59.88274,46.98492,54.85762,61.47403,57.62144,51.84254,59.46398,45.30988,47.48743
생활/건강,50000008,식기세척기린스,5530.0,60.0,높음,5.4755,8.11033,8.8102,8.8102,7.78097,6.42239,8.19267,6.99876,6.34005,6.91642,8.64553,8.19267,7.28694,6.87525,6.62824,6.38122,6.79291,9.30424,8.11033,7.78097,6.71058,6.46356,6.21655,7.16344,7.94565,7.41045,6.58707,5.92836,7.73981,7.94565
생활/건강,50000008,핸드폰거치대,55010.0,975.7,높음,66.28242,64.59448,76.90407,85.30259,73.40469,76.20419,75.42198,75.66899,69.16426,69.86414,76.12186,72.49897,72.25195,76.73939,67.97035,63.27706,64.18279,72.62247,75.7925,69.74063,72.74598,71.55207,62.53602,59.11897,68.46438,72.00494,74.39275,67.22931,67.59983,60.31288
생활/건강,50000008,불스원샷,58100.0,1256.7,높음,62.12433,87.07286,81.92671,100.0,79.5389,75.46315,77.68629,72.5813,68.21737,70.60518,70.93454,77.31576,82.37958,77.10992,77.97447,97.57101,76.49238,95.30671,82.2149,72.5813,70.317,72.12844,65.58254,60.76574,60.43639,73.61053,72.41663,77.52161,83.49114,69.65829
생활/건강,50000008,양배추채칼,31460.0,700.8000000000001,중간,39.76945,40.05763,48.90901,48.37381,43.8452,43.02181,44.33923,51.9967,44.83326,51.54384,62.8242,53.43762,52.28489,46.60354,46.89172,39.11074,39.15191,47.5916,40.634,44.17455,38.53437,35.77603,33.96459,31.57678,36.43474,39.23425,38.12268,33.42939,34.7468,27.45986
생활/건강,50000008,강아지매트양면,50.0,0.0,높음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활/건강,50000008,rc카,25580.0,741.8,중간,25.78152,29.78573,34.66807,34.80857,24.86828,23.35792,26.09764,24.48191,24.41166,32.52546,39.93677,29.64524,28.17,25.67615,23.49841,24.23603,34.91394,42.43062,28.94274,26.87038,27.04601,25.14927,23.04179,36.8458,48.12082,30.80435,26.55426,29.29399,26.83526,25.4654
생활/건강,50000008,혈압계,34600.0,800.7,높음,42.14963,29.01299,32.66596,31.57709,47.48858,48.01545,45.27572,49.70144,42.6765,35.08956,33.08746,49.87706,48.75307,48.0857,43.94099,40.95539,32.80646,27.43238,44.36248,41.65788,44.74885,39.86652,38.84791,32.13909,26.34351,42.07938,41.79838,39.76115,41.27151,35.96768
생활/건강,50000008,명함제작,63100.0,3167.2,중간,74.63997,44.46786,40.42852,43.23849,92.69406,96.10115,94.48542,93.08043,84.82613,46.75096,43.48436,93.3263,100.0,95.50403,86.51211,82.29715,45.31085,44.78398,91.60519,86.09062,93.71268,87.31998,78.89005,39.1289,39.2694,89.88408,88.93572,78.78468,81.66491,73.19985
생활/건강,50000008,현수막제작,45000.0,1196.6,중간,47.55883,32.52546,31.50684,33.50895,62.97857,61.7492,64.13768,59.85247,53.38953,32.49034,35.82718,66.35054,64.10256,62.76782,62.34632,52.86266,32.52546,36.24868,66.52616,66.52616,63.29469,62.80295,53.38953,33.68458,34.84369,66.77204,67.82578,63.32982,56.65612,45.90797
생활/건강,50000008,피아노,61100.0,204.3,높음,67.19353,60.20372,66.56129,62.83807,79.59255,73.76185,74.85072,70.00351,68.45802,66.24517,70.46013,77.20407,72.98911,74.35897,71.33825,69.37126,64.66455,64.91043,72.32174,67.47453,63.54056,65.75342,63.85669,63.43519,60.34422,65.22655,62.80295,67.54478,85.00175,75.13171
생활/건강,50000008,다육이,41570.0,925.8,중간,16.45957,18.05712,17.68597,18.52509,17.84734,18.21849,19.81604,17.63756,19.07374,20.86493,23.97934,20.15491,22.59157,21.47813,21.84928,23.01113,22.7368,25.25415,24.49572,25.36711,22.65612,23.60819,20.81652,22.8659,26.33532,22.96272,25.06051,24.07616,24.15685,22.91431
생활/건강,50000008,수납정리함,29600.0,415.2,높음,13.89381,18.04098,19.54171,21.76859,18.02485,16.57253,16.83072,15.28158,14.55543,16.99209,20.30014,17.10505,15.41068,14.74907,15.18476,13.44198,14.26496,18.96078,17.02436,16.00774,14.71679,13.89381,12.90947,13.99064,16.20138,16.18525,15.18476,14.53929,12.97401,12.79651
생활/건강,50000008,바른자세밴드,580.0,9.2,높음,0.37114,0.22591,0.19364,0.29046,0.38728,0.16136,0.27432,0.38728,0.38728,0.27432,0.22591,0.09682,0.19364,0.33887,0.25818,0.29046,0.19364,0.27432,0.38728,0.40342,0.20977,0.29046,0.33887,0.16136,0.30659,0.24205,0.40342,0.22591,0.37114,0.37114
생활/건강,50000008,조말론차량용방향제,30320.0,331.3,높음,37.93771,30.5309,27.40035,31.33774,29.80474,30.38567,25.83508,19.10601,17.00822,17.92802,23.49523,21.57495,17.13732,6.22882,9.66596,3.72761,8.84298,3.95352,9.58528,10.56963,8.19751,10.79554,6.84202,7.11634,12.03808,15.13635,16.44344,16.71776,16.89527,16.31434
생활/건강,50000008,집들이선물,147600.0,478.2,중간,79.03824,73.84218,67.3713,57.62465,78.66709,83.24995,84.58931,83.0079,85.78344,78.00548,61.51363,88.51056,100.0,94.80393,89.73696,89.1399,79.4578,65.59625,94.54574,98.45086,90.31789,91.22155,80.071,67.54881,53.63885,82.66903,86.05776,79.55462,78.37663,76.31111
생활/건강,50000008,모바일청첩장,38400.0,1989.8,높음,50.36685,45.79197,46.00776,63.01251,71.90332,64.73888,61.45878,53.94907,52.74061,43.97928,56.53862,66.03366,59.73241,57.18601,51.83426,44.15192,37.98014,58.61027,70.82434,57.57444,54.98489,51.40267,46.09408,38.58437,49.71946,60.98403,55.37332,52.30902,52.65429,42.29607
생활/건강,50000008,프라이팬,22590.0,326.5,높음,31.11782,32.93051,32.23996,37.20328,33.75053,36.858,34.18213,33.5779,27.70824,25.85239,34.78636,31.11782,35.64954,31.07466,30.38411,22.70176,24.29866,30.94518,37.37591,30.98834,31.37678,26.93137,25.50712,23.47863,29.65041,31.07466,30.77255,29.65041,29.39145,26.28398
생활/건강,50000008,유리막코팅제,12020.0,267.0,높음,11.60984,10.01294,10.57401,13.33621,11.4372,12.30038,11.52352,12.21406,12.12775,11.4372,12.86145,14.9331,15.53733,21.7091,28.7009,23.78075,26.11135,33.88001,24.85973,21.75226,18.29952,16.35735,14.84678,15.79628,18.2132,17.43634,15.92576,16.05524,16.18472,17.17738
생활/건강,50000008,스티커제작,53600.0,2674.2,높음,73.97496,49.20155,43.46137,54.20802,90.15968,93.31031,95.55459,100.0,88.26068,52.82693,52.78377,94.82088,90.63444,94.1735,92.18817,80.10358,47.99309,48.25205,89.46914,86.14587,90.97971,89.72809,78.8088,38.88649,45.18774,85.54164,92.70608,90.76391,87.48381,73.02546
생활/건강,50000008,노비타비데,27850.0,791.3,높음,40.1381,37.16012,42.29607,46.65515,50.23737,43.59085,42.81398,44.19507,39.1886,37.67803,39.27492,44.02244,40.65602,38.2391,39.44756,36.55589,31.93785,38.58437,42.16659,38.41173,39.05912,36.94432,36.46957,34.57056,36.90116,47.08675,40.09495,37.0738,37.63487,34.91583
생활/건강,50000008,드라이기거치대,22500.0,261.3,높음,23.01686,31.54278,33.82261,31.94878,24.797,28.51342,31.76139,25.70268,23.82885,23.23547,27.29544,27.6702,23.45409,24.42223,26.88944,19.76889,19.76889,20.33104,20.42473,18.33229,20.7995,20.01873,17.45783,15.74016,21.01811,22.45471,20.04996,18.5509,18.80074,17.64522
생활/건강,50000008,스너글섬유유연제,32100.0,466.2,높음,39.06933,48.21986,45.1905,45.12804,40.63085,37.72642,37.9138,34.75952,27.17051,30.2311,41.09931,34.91567,36.94565,29.88757,27.23297,26.92067,27.29544,39.38163,31.85509,30.19987,30.04372,26.48344,25.57776,26.79575,37.78888,33.76014,33.57276,27.6702,27.32667,26.10868
생활/건강,50000008,오덴세,62900.0,283.5,중간,44.34728,46.06495,53.34166,57.37039,51.12429,53.9975,52.96689,64.77201,88.3198,87.16427,77.57651,79.57526,74.51592,100.0,82.69831,72.2361,71.86133,85.44659,68.11367,58.27607,56.99562,52.12367,46.18988,47.7514,51.18675,52.18613,49.50031,44.8782,47.06433,39.91255
생활/건강,50000008,욕실장,15450.0,348.9,높음,16.58338,15.08432,15.24047,16.7083,16.95815,19.33166,16.42723,17.77014,16.64584,16.61461,17.17676,20.23735,16.08369,15.2717,17.27045,16.02123,14.39725,12.55465,16.30231,16.86445,16.33354,17.39537,15.36539,13.74141,12.27357,15.02186,16.17738,15.39662,14.49094,12.52342
생활/건강,50000008,초등필통,6190.0,57.0,높음,15.20924,16.64584,18.83198,26.60836,20.95565,14.89693,8.93191,7.02685,5.59025,5.93379,4.12242,3.87257,2.96689,3.43535,4.52841,3.96627,3.31043,1.62398,1.59275,1.87382,2.81074,4.74703,2.71705,1.24921,1.37414,1.40537,1.78013,1.46783,1.46783,1.21798
생활/건강,50000008,매직캔휴지통,34400.0,782.5,높음,57.60743,67.30545,64.16957,81.47502,73.6353,72.99651,69.10569,75.78397,66.66666,69.04761,80.31358,68.81533,72.88037,67.30545,58.88501,61.20789,54.47154,73.28687,68.69918,71.54471,65.62137,68.06039,53.94889,56.2137,67.59581,60.68524,67.53774,62.83391,63.70499,50.58072
생활/건강,50000008,강아지고양이매트,1100.0,0.3,높음,5.45876,5.8072,3.77468,3.36817,2.96167,2.72938,2.72938,3.07781,3.3101,2.43902,2.61324,2.32288,3.65853,4.23925,2.32288,0.58072,1.16144,0.813,2.09059,1.4518,1.68408,1.74216,1.16144,0.75493,,,,,,
생활/건강,50000008,인바디체중계,37120.0,223.3,높음,72.1835,64.9245,61.38211,87.86295,83.73983,79.21022,80.37166,69.68641,58.53658,50.75493,60.5691,59.69802,65.9698,65.67944,62.71777,57.78164,100.0,82.63646,83.04297,79.67479,81.9396,78.04878,69.97677,61.44018,62.83391,71.95121,76.07433,76.30662,73.05458,66.31823
생활/건강,50000008,쿡에버,21490.0,95.9,높음,49.70963,55.45876,58.072,50.29036,41.28919,48.83855,42.85714,41.05691,32.05574,39.43089,41.05691,41.57955,51.4518,38.09523,34.14634,42.16027,39.89547,43.43786,42.39256,44.07665,38.38559,38.55981,32.17189,31.18466,35.8885,37.45644,37.7468,34.37862,36.87572,37.3403
생활/건강,50000008,자세밴드,70.0,0.3,높음,0.34843,0.29036,0.34843,0.29036,,,,,,,,,,,,,,,,,,,,,,,,,,
생활/건강,50000008,하이볼잔,20120.0,315.4,중간,19.06542,21.58878,23.33333,27.50778,21.61993,21.58878,20.99688,20.74766,21.21495,21.1838,23.86292,21.21495,20.56074,18.9408,19.37694,17.97507,18.44236,22.83489,22.52336,19.81308,20.84112,18.62928,17.97507,19.40809,19.25233,18.06853,19.87538,19.22118,20.90342,17.63239
생활/건강,50000008,연필깎이,26150.0,275.7,높음,21.58878,17.97507,18.2866,28.97196,30.12461,29.06542,25.14018,25.35825,22.39875,15.9813,19.06542,22.83489,22.9595,21.15264,22.05607,19.22118,13.48909,14.82866,20.77881,18.50467,19.4704,21.05919,17.07165,10.80996,13.52024,26.79127,24.67289,20.34267,18.19314,16.63551
생활/건강,50000008,몬스테라,79800.0,1090.1,높음,57.78816,73.80062,77.22741,74.04984,66.91588,59.43925,66.23052,70.40498,76.23052,95.79439,100.0,82.55451,88.13084,85.9813,86.63551,82.58566,90.93457,98.19314,85.48286,75.20249,81.43302,75.35825,80.09345,87.13395,88.44236,81.68224,77.72585,79.62616,77.41433,79.12772
생활/건강,50000008,글로벌아이넷로보뷰반려동물간식기홈ip카메라300만화소whpet,0.0,0.0,낮음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활/건강,50000008,제라늄,67140.0,1512.0,중간,47.13395,53.98753,51.12149,51.1838,50.68535,47.85046,48.31775,51.15264,50.96573,57.19626,58.90965,56.26168,57.78816,62.55451,69.03426,66.16822,71.96261,76.91588,69.31464,69.25233,69.56386,70.84112,73.89408,81.40186,85.3894,76.97819,78.09968,80.6542,71.90031,73.70716
생활/건강,50000008,벤토나이트,6260.0,55.0,중간,4.14874,2.63091,3.01037,3.03566,4.40172,6.50139,4.5282,6.42549,6.29901,4.95825,3.6175,6.04604,5.03415,5.11004,6.3496,6.29901,4.5282,2.52972,5.61598,5.28712,4.93296,6.60258,6.90614,2.50442,4.5535,4.32582,4.98355,6.27371,5.64128,6.09663
생활/건강,50000008,땡스소윤,68160.0,1195.9,높음,42.60055,40.12142,100.0,89.50164,64.00202,49.83556,63.36959,64.1791,43.71363,37.28813,47.22995,59.01846,54.59144,52.51707,51.70756,43.46066,68.40374,43.86541,55.62863,61.69997,45.48444,62.63597,44.44725,32.27928,53.04831,45.43384,55.72982,64.53326,67.08828,34.25246
생활/건강,50000008,털보네액상공장,62100.0,0.0,낮음,50.18972,43.84012,39.69137,48.31773,81.81128,76.01821,63.69845,60.30862,53.1242,34.22716,42.01871,72.72957,65.31748,60.76397,53.83253,44.82671,33.84771,39.51429,66.83531,61.69997,56.66582,53.1495,45.23146,30.15431,34.75841,63.74905,59.42322,56.10928,51.73286,41.74045
생활/건강,50000008,목어깨마사지기,23470.0,615.0,높음,15.68429,15.78547,18.2646,21.0473,16.82266,17.88515,15.93726,17.05034,17.48039,18.74525,23.90589,19.93422,22.59043,21.70503,22.21097,21.17379,19.42828,22.56514,24.38654,18.87174,20.31368,18.21401,19.07412,19.12471,21.19908,22.8687,20.1366,18.84644,17.22742,17.07563
생활/건강,50000008,소화기,45000.0,631.8,높음,37.94586,22.61573,23.62762,22.16038,37.94586,43.0812,43.56185,43.0559,41.53807,23.27346,23.27346,43.9666,44.24487,43.86541,44.09309,39.71667,25.34783,24.20946,47.73589,46.01568,44.64963,47.25524,40.3491,24.28535,30.07842,52.79534,49.5067,45.23146,44.11839,38.73007
생활/건강,50000008,샤워수전,15130.0,119.0,높음,11.11633,12.45593,12.24441,12.80846,14.10105,14.21856,14.85311,12.57344,10.88131,11.18683,12.19741,15.51116,13.09048,11.86839,12.40893,10.64629,10.05875,11.63337,13.443,11.35135,12.66745,10.97532,10.22326,10.6698,10.6698,12.87896,11.06933,12.40893,12.76145,11.11633
생활/건강,50000008,블루투스체중계,210.0,0.0,높음,0.16451,0.1175,0.1175,0.28202,0.23501,0.16451,0.14101,0.16451,0.16451,0.25851,0.1175,0.14101,0.16451,0.18801,0.16451,0.18801,0.16451,0.14101,0.14101,0.30552,,,,,,,,,,
생활/건강,50000008,사다리,120100.0,1402.3,높음,95.37015,91.93889,88.1316,80.84606,91.30434,83.19623,93.13748,92.1034,97.57931,90.38777,91.70387,99.01292,90.24676,93.91304,93.63102,94.52408,92.59694,92.76145,98.66039,94.52408,97.60282,100.0,90.31727,88.93066,82.27967,86.60399,86.60399,92.0329,95.55816,96.99177
생활/건강,50000008,치실,25690.0,63.0,높음,19.57696,18.54289,20.42303,22.53819,22.51468,22.58519,20.47003,20.84606,18.35487,18.61339,21.3866,21.08108,22.09165,19.83548,21.22209,18.21386,18.07285,19.31844,23.03172,21.29259,20.28202,18.51938,17.03877,16.94477,19.90599,22.18566,21.90364,19.95299,19.81198,16.40423
생활/건강,50000008,칼세트,8470.0,200.3,높음,10.29377,10.90481,9.96474,11.02232,10.31727,10.81081,10.34077,8.81316,5.59341,4.67685,6.08695,6.46298,6.55699,7.12103,6.27497,5.24089,4.67685,6.03995,5.52291,5.12338,4.72385,5.3584,4.0188,5.17038,5.68742,5.66392,5.82843,4.65334,5.05287,3.78378
생활/건강,50000008,명함,71500.0,1795.6,중간,72.31312,41.32178,39.71767,41.16137,87.52005,93.32691,95.73307,88.16169,85.24222,47.22489,42.31632,92.97401,98.5563,99.64709,91.56239,84.05518,43.82418,40.32723,96.79178,98.5563,94.9631,100.0,80.30157,38.11357,38.62688,92.87776,97.62592,93.03817,88.64292,76.96503
생활/건강,50000008,밥상,26870.0,518.0,높음,29.51555,32.49919,34.71286,38.24189,31.9538,27.33397,29.00224,27.26981,24.44658,29.09849,33.49374,27.75104,29.38723,25.44112,25.95444,22.55373,24.99197,31.28007,30.31761,29.00224,27.01315,27.17356,23.13121,24.73532,28.39268,27.04523,29.00224,26.66025,25.56945,24.67115
생활/건강,50000008,살림생각싱크대정리,0.0,0.0,중간,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생활/건강,50000008,소주잔,16030.0,135.3,중간,14.40487,18.83221,20.88546,20.2759,17.99807,18.15848,16.26564,15.27109,15.01443,16.39396,16.97144,16.39396,16.10522,16.77895,15.33525,16.20147,13.53865,15.49566,14.75777,18.22264,15.33525,16.8752,16.97144,15.94481,15.75232,18.19056,17.67725,18.73596,16.39396,13.79531
생활/건강,50000008,베이킹소다,40470.0,377.7,높음,36.83028,39.81392,43.15046,52.26179,38.37022,39.07603,44.3375,41.93134,36.18864,41.77093,45.04331,42.41257,42.92589,40.55181,39.74975,35.77157,38.62688,45.94161,43.34295,41.83509,59.70484,41.86717,36.70195,38.08148,42.34841,38.81937,43.69586,40.87263,39.3006,38.01732
생활/건강,50000008,원피스피규어,14320.0,453.0,중간,14.05468,18.55336,15.49544,17.64187,11.49661,9.82064,10.52631,9.99705,12.02587,15.87768,17.52425,11.14378,11.23199,12.99617,12.84916,11.23199,14.46633,20.05292,11.67303,11.87885,11.26139,9.55601,12.14348,14.37812,18.17112,12.70214,13.05498,13.52543,13.87827,13.37841
생활/건강,50000008,곰팡이제거제,40060.0,1413.8,높음,34.81329,42.69332,42.28168,50.39694,47.80946,43.25198,41.16436,38.54748,36.01881,39.13554,49.0738,41.5172,42.72272,40.66451,38.51808,34.13701,38.22405,44.78094,40.48809,40.16465,32.99029,28.81505,29.46192,32.75507,39.40017,38.25345,35.63657,34.51925,30.2558,27.34489
생활/건강,50000008,풀리오종아리마사지기,85100.0,907.5,높음,77.4184,75.36018,69.71478,77.71243,77.27139,90.12055,83.74007,82.47574,73.97824,76.68332,82.79917,85.9159,91.26727,84.9456,81.24081,76.27168,78.30049,84.29873,77.88885,79.3296,86.73919,81.41723,78.62393,75.21317,84.73978,100.0,92.06115,99.97059,89.53249,88.38576
생활/건강,50000008,야자매트,34600.0,2634.7,높음,22.75801,21.25845,20.02352,24.40458,35.13672,32.34342,31.90238,30.90267,29.22669,23.6401,30.2264,33.1079,32.54925,32.96089,34.19582,30.96148,26.60982,35.60717,48.07409,44.98676,39.81182,37.54778,30.60864,25.96295,32.54925,40.5763,41.66421,38.81211,38.63569,27.75654
생활/건강,50000008,욕실매트,19000.0,560.5,높음,18.14172,22.02293,22.31696,25.19847,20.17053,22.02293,18.49456,20.8174,18.75918,19.08262,19.99411,21.84651,18.78859,17.73007,20.22934,16.43634,16.93619,19.58247,16.55395,16.96559,18.31814,18.8768,16.28932,12.3493,18.31814,16.70097,19.20023,15.58365,14.90738,13.2314
생활/건강,50000008,하루올데이,500.0,0.8,높음,2.03366,0.84151,0.98176,0.77138,1.68302,1.47265,1.05189,1.19214,1.40252,0.77138,0.77138,1.05189,1.6129,0.98176,1.54277,1.6129,0.91164,0.77138,1.26227,1.05189,1.6129,1.33239,2.10378,0.70126,0.49088,1.54277,1.12201,0.35063,1.26227,0.98176
생활/건강,50000008,의류네임스티커,11120.0,186.5,높음,73.84291,57.223,56.59186,87.09677,100.0,76.36746,46.42356,34.08134,28.05049,19.14446,22.79102,25.45582,20.89761,21.24824,17.6718,13.25385,9.60729,12.83309,13.53436,13.88499,14.86676,10.72931,11.71107,7.99438,8.27489,10.30855,12.13183,9.95792,5.68022,4.5582
생활/건강,50000008,수면안대,23590.0,431.7,높음,52.24403,51.40252,55.11921,63.3941,66.54978,63.3941,58.48527,57.29312,48.73772,53.08555,59.81767,62.34221,55.8906,58.06451,55.82047,47.05469,43.82889,52.59467,60.72931,54.76858,53.99719,53.99719,44.81065,44.53015,48.80785,60.23842,55.39971,53.57643,54.76858,43.26788
생활/건강,50000008,강아지침대,14020.0,397.4,높음,24.6143,31.13604,31.20617,33.87096,30.29453,32.53856,34.71248,36.74614,34.5021,36.39551,36.95652,40.18232,34.85273,34.99298,37.30715,36.115,31.41654,31.20617,32.60869,29.87377,27.34922,33.87096,29.66339,29.52314,27.84011,32.04768,32.60869,24.26367,28.19074,25.38569
생활/건강,50000008,노견관절영양제,90.0,0.5,중간,0.63113,0.42075,0.49088,0.42075,0.35063,0.35063,0.35063,,,,,,,,,,,,,,,,,,,,,,,
